NAME,DISTURBANCE_ID,TM,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,CENTRAL_PRES_UNCERTAINTY,MN_RADIUS_OUTER_ISOBAR,MN_RADIUS_GF_WND,MN_RADIUS_SF_WIND,MN_RADIUS_HF_WIND,MN_RADIUS_MAX_WIND,MAX_WIND_SPD,MAX_WIND_GUST
Kelvin,AU201718_17U,2018/02/18 18:00,2,2,30,-21,122.6,973,,278,44,37,0,19,30.9,43.7
Kelvin,AU201718_17U,2018/02/19 0:00,2,2,30,-21.5,122.9,984,,222,40,0,0,28,20.6,28.3
Kelvin,AU201718_17U,2018/02/19 6:00,2,2,30,-22.1,123.3,987,,167,42,0,0,37,18,25.7
Kelvin,AU201718_17U,2018/02/19 12:00,2,2,20,-22.6,123.6,990,,167,0,0,0,,15.4,23.2
Kelvin,AU201718_17U,2018/02/19 18:00,2,2,20,-23.1,123.8,996,,222,0,0,0,,12.9,23.2
Kelvin,AU201718_17U,2018/02/20 0:00,2,2,20,-23.8,124,997,,222,0,0,0,,10.3,23.2
Kelvin,AU201718_17U,2018/02/20 6:00,2,2,20,-24.4,124.4,997,,222,0,0,0,,10.3,23.2
Kelvin,AU201718_17U,2018/02/20 12:00,2,2,20,-25,124.8,997,,222,0,0,0,,10.3,23.2
Kelvin,AU201718_17U,2018/02/20 18:00,2,2,20,-26.05,124.93,997,,222,0,0,0,,10.3,23.2
Kelvin,AU201718_17U,2018/02/21 0:00,2,2,20,-27.1,125.1,998,,222,0,0,0,,10.3,23.2
Kelvin,AU201718_17U,2018/02/21 6:00,2,2,20,-28.4,126.1,1000,,222,0,0,0,,10.3,23.2
Marcus,AU201718_20U,2018/03/14 0:00,2,1,20,-9,129,1005,,,0,0,0,,7.7,23.2
Marcus,AU201718_20U,2018/03/14 6:00,2,1,20,-9,129,1005,,,0,0,0,,7.7,23.2
Marcus,AU201718_20U,2018/03/14 12:00,2,1,20,-9,129.5,1005,,,0,0,0,,7.7,23.2
Marcus,AU201718_20U,2018/03/14 18:00,2,1,20,-9,130,1005,,333,0,0,0,,10.3,23.2
Marcus,AU201718_20U,2018/03/15 0:00,2,1,20,-9.2,130.7,1005,,333,0,0,0,,12.9,23.2
Marcus,AU201718_20U,2018/03/15 6:00,2,1,20,-9.3,131.1,1000,,222,0,0,0,,12.9,23.2
Marcus,AU201718_20U,2018/03/15 12:00,2,1,21,-9.4,131.5,996,,222,46,0,0,56,18,25.7
Marcus,AU201718_20U,2018/03/15 18:00,2,1,30,-9.8,132.1,996,,222,83,0,0,28,18,25.7
Marcus,AU201718_20U,2018/03/16 0:00,2,1,30,-10.3,132.5,995,,222,68,0,0,37,20.6,28.3
Marcus,AU201718_20U,2018/03/16 6:00,2,1,30,-10.9,132.2,993,,222,63,0,0,56,23.2,33.4
Marcus,AU201718_20U,2018/03/16 12:00,2,5,30,-11.1,131.9,988,,222,53,34,0,46,25.7,36
Marcus,AU201718_20U,2018/03/16 18:00,2,5,30,-11.5,131.7,985,,222,35,15,0,19,28.3,38.6
Marcus,AU201718_20U,2018/03/16 21:00,2,1,30,-12,131.5,982,,222,42,15,0,9,30.9,43.7
Marcus,AU201718_20U,2018/03/17 0:00,2,2,30,-12.4,131,980,,222,20,11,0,9,28.3,38.6
Marcus,AU201718_20U,2018/03/17 6:00,2,4,30,-13.1,130.1,988,,222,60,37,0,56,25.7,36
Marcus,AU201718_20U,2018/03/17 12:00,2,1,30,-13.4,129.3,988,,222,52,33,0,37,25.7,36
Marcus,AU201718_20U,2018/03/17 18:00,2,1,30,-13.8,128.7,983,,222,66,48,0,28,30.9,43.7
Marcus,AU201718_20U,2018/03/18 0:00,2,3,30,-14.1,127.7,987,,222,59,44,0,19,28.3,38.6
Marcus,AU201718_20U,2018/03/18 6:00,2,2,21,-14.6,126.4,992,,167,24,0,0,28,20.6,28.3
Marcus,AU201718_20U,2018/03/18 12:00,2,4,21,-14.8,125.1,997,,167,28,0,0,37,18,25.7
Marcus,AU201718_20U,2018/03/18 18:00,2,1,30,-14.9,124.1,994,,167,63,0,0,28,20.6,28.3
Marcus,AU201718_20U,2018/03/19 0:00,2,1,30,-14.8,123.5,982,,167,78,48,0,19,30.9,43.7
Marcus,AU201718_20U,2018/03/19 6:00,2,1,40,-15.4,122.8,969,,222,98,46,28,19,38.6,54
Marcus,AU201718_20U,2018/03/19 12:00,2,1,40,-15.4,121.1,958,,222,96,52,37,19,46.3,64.3
Marcus,AU201718_20U,2018/03/19 18:00,2,1,40,-15,119.7,961,,333,107,74,37,19,46.3,64.3
Marcus,AU201718_20U,2018/03/20 0:00,2,1,40,-14.9,118.3,961,,333,111,74,37,19,46.3,64.3
Marcus,AU201718_20U,2018/03/20 6:00,2,1,40,-14.6,116.9,959,,444,126,74,37,19,46.3,64.3
Marcus,AU201718_20U,2018/03/20 12:00,2,1,40,-14.5,115.5,959,,444,144,83,46,19,46.3,64.3
Marcus,AU201718_20U,2018/03/20 18:00,2,1,40,-14.5,113.6,951,,444,140,93,56,19,51.4,72
Marcus,AU201718_20U,2018/03/21 0:00,2,1,40,-14.3,112.2,935,,444,177,111,56,19,56.6,79.7
Marcus,AU201718_20U,2018/03/21 6:00,2,1,40,-14.9,110.9,913,,556,177,111,56,19,66.9,92.6
Marcus,AU201718_20U,2018/03/21 12:00,2,1,40,-15,109.6,905,,444,199,148,111,19,69.5,97.7
Marcus,AU201718_20U,2018/03/21 18:00,2,1,40,-15.4,108.4,905,,444,199,148,111,19,69.5,97.7
Marcus,AU201718_20U,2018/03/22 0:00,2,1,40,-15.8,107.4,907,,556,199,148,111,19,66.9,92.6
Marcus,AU201718_20U,2018/03/22 6:00,2,1,40,-16.6,106.7,931,,556,211,148,111,19,56.6,79.7
Marcus,AU201718_20U,2018/03/22 12:00,2,1,40,-17.4,106.4,942,,444,222,148,111,19,51.4,72
Marcus,AU201718_20U,2018/03/22 18:00,2,1,40,-18.8,106,953,,444,192,130,93,19,46.3,64.3
Marcus,AU201718_20U,2018/03/23 0:00,2,1,40,-20,105.9,960,,333,159,111,74,19,43.7,61.7
Marcus,AU201718_20U,2018/03/23 6:00,2,1,40,-21.3,105.9,964,,222,140,74,56,28,41.2,56.6
Marcus,AU201718_20U,2018/03/23 12:00,2,1,40,-22.2,106.1,967,,222,133,74,37,28,38.6,54
Marcus,AU201718_20U,2018/03/23 18:00,2,1,40,-24,106.6,976,,222,133,74,37,37,33.4,46.3
Marcus,AU201718_20U,2018/03/24 0:00,2,1,30,-25.7,107.1,977,,278,114,55,0,74,30.9,43.7
Marcus,AU201718_20U,2018/03/24 6:00,2,1,21,-26.8,107.4,985,,278,129,0,0,111,23.2,33.4
Marcus,AU201718_20U,2018/03/24 12:00,2,1,20,-27.6,107.5,998,,222,0,0,0,,15.4,23.2
Marcus,AU201718_20U,2018/03/24 18:00,2,1,20,-28.29,107.93,997,,167,0,0,0,,15.4,23.2
Marcus,AU201718_20U,2018/03/25 0:00,2,1,20,-28.8,108.36,998,,111,0,0,0,,12.9,23.2
Linda,AU201718_21U,2018/03/11 12:00,20,1,20,-11.2,160.1,1001,5,,0,0,0,,10.3,23.2
Linda,AU201718_21U,2018/03/11 18:00,20,1,20,-12.3,160.1,1002,5,,0,0,0,,12.9,23.2
Linda,AU201718_21U,2018/03/12 0:00,20,1,20,-13.3,160,1000,5,,0,0,0,,12.9,23.2
Linda,AU201718_21U,2018/03/12 6:00,20,1,20,-14.4,160,999,5,333,0,0,0,,12.9,23.2
Linda,AU201718_21U,2018/03/12 12:00,20,1,20,-15.5,160.1,998,5,556,0,0,0,,12.9,23.2
Linda,AU201718_21U,2018/03/12 18:00,20,1,21,-16.7,160,995,5,278,74,0,0,,18,25.7
Linda,AU201718_21U,2018/03/13 0:00,20,1,21,-17.9,159.9,999,5,444,74,0,0,,18,25.7
Linda,AU201718_21U,2018/03/13 6:00,20,1,30,-19.3,159.7,990,5,370,96,0,0,46,23.2,33.4
Linda,AU201718_21U,2018/03/13 12:00,20,1,30,-20.3,158.9,988,5,370,107,46,0,46,25.7,36
Linda,AU201718_21U,2018/03/13 18:00,20,1,21,-21.3,158,987,5,278,136,0,0,46,23.2,33.4
Linda,AU201718_21U,2018/03/14 0:00,20,1,21,-21.9,156.8,990,5,444,120,0,0,,23.2,33.4
Linda,AU201718_21U,2018/03/14 6:00,20,1,21,-22.6,156.4,988,5,278,111,0,0,,20.6,28.3
Linda,AU201718_21U,2018/03/14 12:00,20,1,21,-23,156.4,991,5,444,102,0,0,,20.6,28.3
Linda,AU201718_21U,2018/03/14 18:00,20,1,21,-23.4,156.3,995,5,,92,0,0,,18,25.7
Linda,AU201718_21U,2018/03/15 0:00,20,1,20,-23.8,156.3,1001,5,,0,0,0,,12.9,23.2
Nora,AU201718_22U,2018/03/20 0:00,20,1,20,-7.6,137.2,1004,,167,0,0,0,,7.7,23.2
Nora,AU201718_22U,2018/03/20 6:00,20,1,20,-7.8,136.8,1002,,167,0,0,0,,7.7,23.2
Nora,AU201718_22U,2018/03/20 12:00,20,1,20,-8.31,136.85,1004,,167,0,0,0,,7.7,23.2
Nora,AU201718_22U,2018/03/20 18:00,20,1,20,-8.75,136.89,1002,,222,0,0,0,,7.7,23.2
Nora,AU201718_22U,2018/03/21 0:00,20,1,20,-9.2,136.6,1002,,278,0,0,0,,10.3,23.2
Nora,AU201718_22U,2018/03/21 6:00,20,1,20,-9.5,136.2,999,,333,0,0,0,,10.3,23.2
Nora,AU201718_22U,2018/03/21 12:00,20,1,20,-9.8,136,999,,333,0,0,0,,10.3,23.2
Nora,AU201718_22U,2018/03/21 18:00,20,1,20,-9.8,136.1,998,,370,0,0,0,,12.9,23.2
Nora,AU201718_22U,2018/03/22 0:00,20,1,21,-9.9,136.2,997,,370,83,0,0,,18,23.2
Nora,AU201718_22U,2018/03/22 6:00,20,1,21,-9.9,136.4,995,,370,65,0,0,,18,23.2
Nora,AU201718_22U,2018/03/22 12:00,20,1,21,-9.9,136.5,994,,333,86,0,0,,18,23.2
Nora,AU201718_22U,2018/03/22 18:00,20,1,30,-9.9,136.7,992,,333,77,0,0,46,20.6,28.3
Nora,AU201718_22U,2018/03/23 0:00,20,1,30,-9.9,137.1,985,,333,88,24,0,33,25.7,36
Nora,AU201718_22U,2018/03/23 6:00,20,1,30,-10.4,138,980,,333,96,37,0,28,30.9,43.7
Nora,AU201718_22U,2018/03/23 12:00,20,1,40,-11.2,138.7,960,,278,103,52,36,22,43.7,61.7
Nora,AU201718_22U,2018/03/23 18:00,20,1,40,-12.1,139.4,960,,333,103,62,36,22,43.7,61.7
Nora,AU201718_22U,2018/03/24 0:00,20,1,40,-12.6,140.1,963,,278,96,62,36,28,41.2,56.6
Nora,AU201718_22U,2018/03/24 3:00,20,1,40,-13,140.5,970,,278,100,64,36,33,36,51.4
Nora,AU201718_22U,2018/03/24 6:00,20,1,40,-13.5,140.9,970,,278,96,64,35,33,36,51.4
Nora,AU201718_22U,2018/03/24 9:00,20,1,40,-13.9,141.2,968,,333,81,52,29,28,38.6,54
Nora,AU201718_22U,2018/03/24 12:00,20,3,40,-14.4,141.5,968,,333,77,44,26,28,38.6,54
Nora,AU201718_22U,2018/03/24 15:00,20,2,40,-15,141.7,978,,333,70,33,18,28,33.4,46.3
Nora,AU201718_22U,2018/03/24 18:00,20,2,30,-15.4,141.6,982,,333,66,30,0,28,28.3,38.6
Nora,AU201718_22U,2018/03/24 21:00,20,2,30,-15.8,141.5,984,,278,63,0,0,33,25.7,36
Nora,AU201718_22U,2018/03/25 0:00,20,2,30,-16.1,141.4,987,,278,55,0,0,37,20.6,28.3
Nora,AU201718_22U,2018/03/25 3:00,20,2,21,-16.45,141.3,988,,278,62,0,0,,18,30.9
Nora,AU201718_22U,2018/03/25 6:00,20,2,20,-16.6,141.35,990,,278,0,0,0,,15.4,25.7
Nora,AU201718_22U,2018/03/25 12:00,20,2,20,-16.8,141.5,992,,278,0,0,0,,15.4,23.2
Nora,AU201718_22U,2018/03/25 18:00,20,2,20,-16.9,141.6,994,,278,0,0,0,,12.9,23.2
Nora,AU201718_22U,2018/03/26 0:00,20,2,20,-16.8,141.7,997,,222,0,0,0,,12.9,23.2
Nora,AU201718_22U,2018/03/26 6:00,20,2,20,-16.9,142.1,998,,222,0,0,0,,10.3,23.2
Nora,AU201718_22U,2018/03/26 12:00,20,2,20,-16.8,142.43,998,,185,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/26 18:00,20,2,20,-16.7,142.77,998,,185,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/27 0:00,20,2,20,-16.6,143.1,1000,,185,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/27 6:00,20,2,20,-16.7,142.6,999,,185,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/27 12:00,20,2,20,-16.73,141.8,1001,,185,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/27 18:00,20,4,20,-16.77,141,1002,,148,0,0,0,,10.3,20.6
Nora,AU201718_22U,2018/03/28 0:00,20,1,20,-16.8,140.2,1004,,148,0,0,0,,10.3,20.6
Iris,AU201718_24U,2018/03/23 18:00,20,1,20,-13.7,161.5,998,,333,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/24 0:00,20,1,20,-13.9,160.4,998,,333,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/24 6:00,20,1,20,-14.2,159.8,998,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/24 12:00,20,1,20,-14.3,159.6,998,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/24 18:00,20,1,20,-14.4,159.2,998,,259,0,0,0,,15.4,25.7
Iris,AU201718_24U,2018/03/25 0:00,20,1,20,-14.5,158.9,1000,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/25 6:00,20,1,20,-14.7,158.8,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/25 12:00,20,1,20,-15.3,158.6,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/25 18:00,20,1,20,-15.8,158.4,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/26 0:00,20,1,20,-16.5,158.2,1002,,204,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/26 6:00,20,1,20,-17.2,158,1000,,204,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/26 12:00,20,1,20,-17.8,158,1001,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/26 18:00,20,1,20,-18.5,158,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/27 0:00,20,1,20,-19.3,158,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/27 6:00,20,1,20,-20.1,158.1,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/27 12:00,20,1,20,-20.6,158.3,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/27 18:00,20,1,20,-21.5,158.8,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/28 0:00,20,1,20,-22.3,159,1002,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/28 6:00,20,1,20,-22.6,159.1,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/28 12:00,20,1,20,-22.53,159.17,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/28 18:00,20,1,20,-22.8,158.9,1000,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/29 0:00,20,1,20,-22.1,156.3,998,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/29 6:00,20,1,20,-21.4,155.3,1000,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/29 12:00,20,1,20,-20.4,155.2,1000,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/29 18:00,20,1,20,-19.7,154.9,998,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/30 0:00,20,1,20,-19.2,154.3,998,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/30 6:00,20,1,20,-18.4,153.6,996,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/30 12:00,20,1,20,-17.6,153,994,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/30 18:00,20,1,20,-16.9,151.8,993,,222,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/03/31 0:00,20,1,20,-16.2,150.9,993,,222,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/31 6:00,20,1,20,-15.5,150.1,993,,278,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/31 12:00,20,1,20,-15.1,149.8,993,,278,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/03/31 18:00,20,1,20,-15,149.5,993,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/04/01 0:00,20,1,20,-15.3,149.4,993,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/04/01 6:00,20,1,20,-15.6,149.2,993,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/04/01 12:00,20,1,20,-15.9,149.3,992,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/04/01 18:00,20,1,21,-16.5,149.29,990,,278,74,0,0,,18,25.7
Iris,AU201718_24U,2018/04/02 0:00,20,1,21,-16.75,148.6,988,,278,148,0,0,56,20.6,28.3
Iris,AU201718_24U,2018/04/02 6:00,20,1,21,-16.8,148.7,986,,278,148,0,0,56,20.6,25.7
Iris,AU201718_24U,2018/04/02 12:00,20,1,21,-16.8,148.8,986,,278,148,0,0,93,23.2,33.4
Iris,AU201718_24U,2018/04/02 18:00,20,1,30,-17,148.8,982,,278,155,52,0,46,28.3,38.6
Iris,AU201718_24U,2018/04/03 0:00,20,1,30,-17.1,149,982,,241,166,49,0,37,28.3,36
Iris,AU201718_24U,2018/04/03 6:00,20,1,30,-17.9,149.5,984,,278,174,49,0,37,25.7,36
Iris,AU201718_24U,2018/04/03 12:00,20,1,30,-18.3,149.9,986,,296,174,52,0,46,25.7,36
Iris,AU201718_24U,2018/04/03 18:00,20,1,30,-19,150.3,987,,296,151,49,0,46,25.7,36
Iris,AU201718_24U,2018/04/04 0:00,20,1,30,-19.15,150.5,987,,333,148,46,0,56,25.7,36
Iris,AU201718_24U,2018/04/04 6:00,20,1,30,-19.3,150.9,989,,296,150,0,0,56,23.2,33.4
Iris,AU201718_24U,2018/04/04 12:00,20,1,30,-19.5,151.5,990,,333,140,0,0,56,20.6,28.3
Iris,AU201718_24U,2018/04/04 18:00,20,1,30,-19.5,151.6,988,,333,140,0,0,56,20.6,28.3
Iris,AU201718_24U,2018/04/05 0:00,20,1,30,-19.7,152.3,990,,333,144,0,0,46,20.6,28.3
Iris,AU201718_24U,2018/04/05 6:00,20,1,30,-20.1,152.9,991,,315,122,0,0,46,20.6,28.3
Iris,AU201718_24U,2018/04/05 12:00,20,1,21,-20.3,153.2,992,,278,166,0,0,,20.6,28.3
Iris,AU201718_24U,2018/04/05 18:00,20,1,20,-19.8,153.2,995,,278,0,0,0,,15.4,23.2
Iris,AU201718_24U,2018/04/06 0:00,20,1,20,-19.5,153.6,998,,278,0,0,0,,15.4,20.6
Iris,AU201718_24U,2018/04/06 6:00,20,1,20,-19.1,153.65,998,,278,0,0,0,,12.9,20.6
Iris,AU201718_24U,2018/04/06 12:00,20,1,20,-18.7,153.3,1000,,259,0,0,0,,12.9,20.6
Iris,AU201718_24U,2018/04/06 18:00,20,1,20,-18.3,153.2,1000,,259,0,0,0,,12.9,20.6
Iris,AU201718_24U,2018/04/07 0:00,20,1,20,-17.7,153,1003,,259,0,0,0,,12.9,20.6
Iris,AU201718_24U,2018/04/07 6:00,20,1,20,-17.1,153,1002,,259,0,0,0,,12.9,20.6
Iris,AU201718_24U,2018/04/07 12:00,20,1,20,-16.66,153.34,1004,,259,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/04/07 18:00,20,1,20,-16.4,153.5,1004,,259,0,0,0,,12.9,18
Iris,AU201718_24U,2018/04/08 0:00,20,1,20,-16.1,153.9,1006,,259,0,0,0,,12.9,18
Iris,AU201718_24U,2018/04/08 6:00,20,1,20,-15.6,154.3,1005,,259,0,0,0,,12.9,18
Iris,AU201718_24U,2018/04/08 12:00,20,1,20,-15,154.3,1007,,259,0,0,0,,12.9,23.2
Iris,AU201718_24U,2018/04/08 18:00,20,1,20,-14.5,154.3,1007,,259,0,0,0,,10.3,20.6
Iris,AU201718_24U,2018/04/09 0:00,20,1,20,-14.1,154.3,1007,,259,0,0,0,,10.3,18
Iris,AU201718_24U,2018/04/09 6:00,20,1,20,-13.6,154.3,1007,,222,0,0,0,,10.3,20.6
Iris,AU201718_24U,2018/04/09 12:00,20,1,20,-13.3,154.4,1007,,222,0,0,0,,10.3,20.6
Iris,AU201718_24U,2018/04/09 18:00,20,1,20,-13,154.6,1007,,222,0,0,0,,10.3,20.6
Owen,AU201819_04U,2018/11/30 0:00,20,1,20,-8.7,155.6,1008,,,0,0,0,,7.7,18
Owen,AU201819_04U,2018/11/30 6:00,20,1,20,-9.8,155.4,1004,,,0,0,0,,7.7,20.6
Owen,AU201819_04U,2018/11/30 12:00,20,1,20,-10.4,154.9,1005,,,0,0,0,,7.7,20.6
Owen,AU201819_04U,2018/11/30 18:00,20,1,20,-11,154.6,1004,,,0,0,0,,7.7,20.6
Owen,AU201819_04U,2018/12/01 0:00,20,1,20,-11.5,154.5,1004,,,0,0,0,,7.7,23.2
Owen,AU201819_04U,2018/12/01 6:00,20,1,20,-11.9,154.4,1002,,,0,0,0,,7.7,23.2
Owen,AU201819_04U,2018/12/01 12:00,20,1,20,-12.3,154.4,1002,,222,0,0,0,,7.7,23.2
Owen,AU201819_04U,2018/12/01 18:00,20,1,20,-13,154.3,1000,,222,0,0,0,,12.9,23.2
Owen,AU201819_04U,2018/12/02 0:00,20,1,21,-13.9,154.3,1000,,278,55,0,0,,18,23.2
Owen,AU201819_04U,2018/12/02 6:00,20,1,30,-14.1,154.5,997,,278,52,0,0,37,18,25.7
Owen,AU201819_04U,2018/12/02 12:00,20,1,30,-14.6,154.7,997,,278,55,0,0,37,20.6,28.3
Owen,AU201819_04U,2018/12/02 18:00,20,1,30,-15.2,154.9,994,,278,55,0,0,37,23.2,33.4
Owen,AU201819_04U,2018/12/03 0:00,20,1,30,-15.6,155.1,996,,241,55,0,0,37,23.2,33.4
Owen,AU201819_04U,2018/12/03 6:00,20,1,30,-15.7,155.4,995,,278,60,0,0,37,20.6,28.3
Owen,AU201819_04U,2018/12/03 12:00,20,1,21,-16,155.8,995,,278,61,0,0,37,20.6,28.3
Owen,AU201819_04U,2018/12/03 18:00,20,1,21,-16,156.2,995,,278,68,0,0,,20.6,28.3
Owen,AU201819_04U,2018/12/04 0:00,20,1,21,-15.9,156.1,996,,222,80,0,0,,18,23.2
Owen,AU201819_04U,2018/12/04 6:00,20,1,20,-16.2,155.4,998,,222,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/04 12:00,20,1,20,-16.6,155.1,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/04 18:00,20,1,20,-17,154.8,1000,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/05 0:00,20,1,20,-17.1,154.5,1002,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/05 6:00,20,1,20,-17.2,154.2,1000,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/05 12:00,20,1,20,-17.1,153.4,1002,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/05 18:00,20,1,20,-17.1,152.5,1002,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/06 0:00,20,1,20,-16.7,151.6,1002,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/06 6:00,20,1,20,-16.1,151.2,1000,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/06 12:00,20,1,20,-15.9,151,1000,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/06 18:00,20,1,20,-15.8,150.8,1000,,,0,0,0,,12.9,20.6
Owen,AU201819_04U,2018/12/07 0:00,20,1,20,-15.8,150.7,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/07 6:00,20,1,20,-15.8,150.5,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/07 12:00,20,1,20,-15.9,150.3,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/07 18:00,20,1,20,-16,150,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/08 0:00,20,1,20,-16,149.7,1002,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/08 6:00,20,1,20,-16.3,149.2,1000,,,0,0,0,,15.4,20.6
Owen,AU201819_04U,2018/12/08 12:00,20,1,20,-16.3,148.5,1000,,,0,0,0,,15.4,23.2
Owen,AU201819_04U,2018/12/08 18:00,20,1,20,-16.3,147.6,998,,,0,0,0,,15.4,23.2
Owen,AU201819_04U,2018/12/09 0:00,20,1,20,-16.1,147.3,999,,222,0,0,0,,15.4,23.2
Owen,AU201819_04U,2018/12/09 6:00,20,1,20,-16.1,146.9,996,,185,0,0,0,,15.4,23.2
Owen,AU201819_04U,2018/12/09 12:00,20,1,21,-16.1,146.3,995,,185,37,0,0,,18,23.2
Owen,AU201819_04U,2018/12/09 18:00,20,3,21,-16.3,145.4,993,,185,31,0,0,,18,23.2
Owen,AU201819_04U,2018/12/10 0:00,20,2,20,-16.1,144.1,995,,185,0,0,0,,10.3,23.2
Owen,AU201819_04U,2018/12/10 6:00,20,2,20,-15.9,142.9,996,,185,0,0,0,,10.3,23.2
Owen,AU201819_04U,2018/12/10 12:00,20,2,20,-15.7,141.7,998,,185,0,0,0,,10.3,23.2
Owen,AU201819_04U,2018/12/10 18:00,20,4,20,-15.4,140.8,998,,167,0,0,0,,12.9,23.2
Owen,AU201819_04U,2018/12/11 0:00,20,1,20,-15.4,140,998,,167,0,0,0,,15.4,23.2
Owen,AU201819_04U,2018/12/11 6:00,20,1,30,-15.1,139.2,997,,167,33,0,0,19,18,25.7
Owen,AU201819_04U,2018/12/11 12:00,20,1,30,-14.9,138.8,993,,167,52,0,0,22,20.6,28.3
Owen,AU201819_04U,2018/12/11 18:00,20,1,30,-14.8,137.9,994,,167,52,0,0,28,20.6,28.3
Owen,AU201819_04U,2018/12/12 0:00,20,1,30,-14.8,137.6,986,,148,59,37,0,22,25.7,36
Owen,AU201819_04U,2018/12/12 6:00,20,1,30,-14.9,137.1,980,,167,59,37,0,19,28.3,38.6
Owen,AU201819_04U,2018/12/12 12:00,20,1,30,-14.9,136.6,978,,130,59,37,0,15,30.9,43.7
Owen,AU201819_04U,2018/12/12 18:00,20,1,40,-15.1,136.1,970,,130,52,26,19,15,36,51.4
Owen,AU201819_04U,2018/12/12 21:00,20,3,40,-15.3,136,957,,130,52,37,28,13,43.7,61.7
Owen,AU201819_04U,2018/12/13 0:00,20,2,40,-15.3,135.9,956,,130,53,37,28,13,43.7,61.7
Owen,AU201819_04U,2018/12/13 3:00,20,4,40,-15.2,135.9,958,,130,53,27,28,13,41.2,56.6
Owen,AU201819_04U,2018/12/13 6:00,20,1,40,-15.1,136.3,959,,130,48,37,28,13,41.2,56.6
Owen,AU201819_04U,2018/12/13 12:00,20,1,40,-15.1,136.9,962,,167,48,37,28,15,41.2,56.6
Owen,AU201819_04U,2018/12/13 18:00,20,1,40,-15.3,137.3,965,,185,48,37,28,15,38.6,54
